4573;"CQ0150";"Processos/Subprocessos de CQ";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ0150"
4574;"cq0156";"Relacionamento Item x Fornecedor x Exame";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0156"
4575;"cq0210a";"Window Inc/Mod CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4576;"cq0210b";"Narrativa";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4577;"cq0210c";"Window de Resultado do CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4578;"cq0210d";"Window de Retorno do CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4579;"cq0210e";"Window - CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4580;"cq0210f";"Window de Retorno-Rejeição";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4581;"cq0210g";"Window de Perda";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4582;"cq0210h";"Window de Quantidades do CQ0210";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4583;"cq0210i";"Opção de Rejeição do CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4584;"cq0210j";"Digita Quantidades da Ficha";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0210"
4585;"cq9024";"Dialog Parâmetros Inspeção Item";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0215"
4586;"cq0218";"Itens Fornecedor Estabelecimento (Modo Clássico)";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0218"
4587;"cq9002";"Filtro Consulta Roteiro Fornec";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0302"
4588;"cq9001";"Filtro Consulta Roteiros Item";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0303"
4589;"cq9006";"Filtro Combo-box Preço(variável)";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0304"
4590;"cq0305b";"Dialog Box - Texto Exame";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0305"
4591;"CQ0309A";"Inclusão/Alteração Exames Roteir";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ0309"
4592;"CQ9003";"Intervalo Seleção";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0310"
4593;"CQ9004";"Parâmetros";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0310"
4594;"CQ9009";"Dialog Seleção CQ0403.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0403"
4595;"CQ9010";"Seleção Itens";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0404"
4596;"CQ9011";"Seleção Ordem Produção";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0405"
4597;"cq0508rp";"Refugos do Item";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq0508"
4598;"CQ9000";"Seleção Lote/Referência";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"Cq0603"
4599;"cq9005";"Dialog Copia Ficha CQ";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq9005"
4600;"cq9012";"Dialog - Cadastro Texto Exame";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq9012"
4601;"CQ9013";"Window Inc/Mod CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9013"
4602;"cq9014";"Dialog - Exportação Exames Item";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq9014"
4603;"CQ9015";"Window Laudo CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9015"
4604;"cq9016";"Narrativa";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq9016"
4605;"CQ9017";"Window de Resultado do CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9017"
4606;"CQ9018";"Window de Narrativa do CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9018"
4607;"CQ9019";"Window de Retorno do CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9019"
4608;"CQ9021";"Window - CQ0210A.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9021"
4609;"CQ9022";"Window de Retorno-Rejeição";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9022"
4610;"CQ9023";"Window de Perda";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9023"
4611;"CQ9025";"Window de Quantidades do CQ0210.";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9025"
4612;"CQ9026";"Window de Componentes do Lote-Pr";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9026"
4613;"CQ9027";"Window para inclusão de lote-com";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9027"
4614;"CQ9028";"Opção de Rejeição do CQ0210.W";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9028"
4615;"CQ9029";"Parâmetros da Rejeição";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9029"
4616;"cq9030";"Dialog Filtro Ficha CQ";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq9030"
4617;"CQ9031";"Rejeições do CQ (CQ0202A)";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9031"
4618;"CQ9032";"Rejeições do CQ (CQ0202B)";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"CQ9032"
4619;"cq9034";"Faixa Itens p/ CQ - Confirmação";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq9034"
4620;"cq9035";"Digita Quantidades da Ficha";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cq9035"
4621;"cqr002a";"Listagem dos Exames";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr002a"
4622;"cqr002b";"Listagem dos Exames";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr002b"
4623;"cqr002c";"Listagem dos Exames / Componente";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr002c"
4624;"cqr002d";"Listagem dos Exames / Componente";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr002d"
4625;"cqr002e";"Listagem dos Exames / Componente";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr002e"
4626;"cqr002f";"Listagem dos Exames / Componente";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr002f"
4627;"cqr013";"Refugos do Motivo de Rejeicao";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr013"
4628;"cqr013a";"Refugos por Motivo de Rejeição";"MCQ";"Controle da Qualidade";"N";"";"";2;"Manuten‡Æo";yes;yes;"cqr013a"
4629;"crm1150.CFFAssuntoOcor";"Manutenção Assunto Ocorrência (FLEX)";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CFFAssuntoOcor"
4630;"crm1150.CFFCausaOcorrencia";"Manutenção Causa Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CFFCausaOcorrencia"
4631;"html-crm.ticketCause";"Manutenção Causa Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CFFCausaOcorrencia"
4632;"html-crm.ticketSource";"Manutenção Origem Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CFFCausaOcorrencia"
4633;"crm1150.CFFConfigurAcaoOcor";"Manutenção Configuração Ação Genérica Oc";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CFFConfigurAcaoOcor"
4634;"crm1150.CFFParamMonConta";"Monitoração de Contas";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CFFParamMonConta"
4635;"crm1150.CFFRelatorio";"Manutenção Relatório";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CFFRelatorio"
4636;"crm1150.CRUDacao";"Manutenção Ação (FLEX)";"CCP";"Campanhas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDacao"
4637;"crm1150.CRUDbairro";"Manutenção Bairro";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDbairro"
4638;"crm1150.CRUDcalend_coml";"Manutenção Calendário Comercial";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDcalend_coml"
4639;"crm1150.CRUDcampanha";"Manutenção Campanha (FLEX)";"CCP";"Campanhas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDcampanha"
4640;"crm1150.CRUDcep";"Manutenção CEP";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDcep"
4641;"crm1150.CRUDcidade";"Manutenção Cidade";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDcidade"
4642;"crm1150.CRUDclasse";"Manutenção Classe Cliente";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDclasse"
4643;"crm1150.CRUDclassif_ocor";"Manutenção Classificação Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDclassif_ocor"
4644;"crm1150.CRUDConfigFacil";"Parametrização Facilitada de Contas";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDConfigFacil"
4645;"crm1150.CRUDConfigurPesquisaContas";"Preferências Pesquisa x Time";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDConfigurPesquisaCont"
4646;"crm1150.CRUDContato_PF";"Manutenção Contato PF (FLEX)";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDContato_PF"
4647;"crm1150.CRUDContato_PJ";"Manutenção Contato PJ (FLEX)";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDContato_PJ"
4648;"crm1150.CRUDConta_PF";"Manutenção Conta PF (FLEX)";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDConta_PF"
4649;"crm1150.CRUDConta_PJ";"Manutenção Conta PJ (FLEX)";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDConta_PJ"
4650;"crm1150.CRUDdepartamento";"Manutenção Departamento";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDdepartamento"
4651;"crm1150.CRUDdetalhamento";"Manutenção Detalhamento (FLEX)";"CCP";"Campanhas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDdetalhamento"
4652;"crm1150.CRUDerp_cond_pagto";"Manutenção Condição Pagamento";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDerp_cond_pagto"
4653;"crm1150.CRUDerp_cotacoes";"Manutenção Cotação";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDerp_cotacoes"
4654;"crm1150.CRUDerp_moeda";"Manutenção Moeda";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDerp_moeda"
4655;"crm1150.CRUDerp_natur_oper";"Manutenção Natureza Operação";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDerp_natur_oper"
4656;"crm1150.CRUDerp_portador";"Manutenção Portador";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDerp_portador"
4657;"crm1150.CRUDestab";"Manutenção Estabelecimento";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDestab"
4658;"crm1150.CRUDestado_civil";"Manutenção Estado Civil";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDestado_civil"
4659;"crm1150.CRUDestilo";"Manutenção Estilo";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDestilo"
4660;"crm1150.CRUDestrateg_vda";"Manutenção Estratégia Venda (FLEX)";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDestrateg_vda"
4661;"crm1150.CRUDEtiqueta";"Manutenção Layout Etiqueta";"DBM";"Segmentação de Públicos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDEtiqueta"
4662;"crm1150.CRUDFaixaCabec";"Faixas Cálculo PRFV";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDFaixaCabec"
4663;"crm1150.CRUDfamilia";"Manutenção Família";"CGP";"Produtos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDfamilia"
4664;"crm1150.CRUDfamilia_comerc";"Manutenção Familia Comercial";"CGP";"Produtos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDfamilia_comerc"
4665;"crm1150.CRUDFaseStatusGpl";"Manutenção Fase Oportunidade x Status GP (FLEX)";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDFaseStatusGpl"
4666;"crm1150.CRUDfase_estrateg_vda";"Manutenção Fase Estratégia Venda (FLEX)";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDfase_estrateg_vda"
4667;"crm1150.CRUDfonte";"Manutenção Fonte";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDfonte"
4668;"crm1150.CRUDGrpUsuar";"Manutenção Grupo de Usuários CRM";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDGrpUsuar"
4669;"crm1150.CRUDgrp_clien";"Manutenção Grupo Cliente";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDgrp_clien"
4670;"crm1150.CRUDgrp_estil";"Manutenção Grupo Estilo";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDgrp_estil"
4671;"html-crm.stylesGroups";"Manutenção Grupo Estilo";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDgrp_estil"
4672;"crm1150.CRUDgrp_estoq";"Manutenção Grupo Estoque";"CGP";"Produtos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDgrp_estoq"
4673;"crm1150.CRUDgrp_potenc";"Manutenção Grupo Potencialidade";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDgrp_potenc"
4674;"crm1150.CRUDhorar";"Manutenção Melhor Horário";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDhorar"
4675;"crm1150.CRUDinstruc";"Manutenção Grau Instrução Escolar";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDinstruc"
4676;"crm1150.CRUDjornTrabdo";"Manutenção Jornada Trabalho";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDjornTrabdo"
4677;"crm1150.CRUDLayoutImport";"Layout de Importação de Lead";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDLayoutImport"
4678;"crm1150.CRUDLead";"Manutenção Lead (FLEX)";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDLead"
4679;"crm1150.CRUDMalaDireta";"Manutenção Mala Direta";"CRL";"Relacionamento";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDMalaDireta"
4680;"crm1150.CRUDmeta_vda";"Manutenção Meta Venda (FLEX)";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDmeta_vda"
4681;"crm1150.CRUDmidia";"Manutenção Mídia (FLEX)";"CCP";"Campanhas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDmidia"
4682;"crm1150.CRUDmotiv_ganho_perda";"Manutenção Motivo Ganho Perda";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDmotiv_ganho_perda"
4683;"html-crm.opportunityGainLoss";"Manutenção Motivo Ganho Perda";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDmotiv_ganho_perda"
4684;"crm1150.CRUDNextFase";"Transição Automática Fase Oportunidade (FLEX)";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDNextFase"
4685;"crm1150.CRUDniv_decis";"Manutenção Nível Decisão";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDniv_decis"
4686;"crm1150.CRUDniv_recur";"Manutenção Nível Recurso";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDniv_recur"
4687;"html-crm.ticketResourceLevel";"Manutenção Nível Recurso";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDniv_recur"
4688;"crm1150.CRUDobjetivo";"Manutenção Objetivo (FLEX)";"CCP";"Campanhas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDobjetivo"
4689;"crm1150.CRUDocor";"Manutenção Ocorrência (FLEX)";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDocor"
4690;"crm1150.CRUDocor_fluxo";"Manutenção Fluxo Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDocor_fluxo"
4691;"crm1150.CRUDOcor_relat";"Parametrização Relatório de Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDOcor_relat"
4692;"crm1150.CRUDocupac";"Manutenção Ocupação";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDocupac"
4693;"crm1150.CRUDoportun_vda";"Manutenção Oportunidades de Venda (FLEX)";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDoportun_vda"
4694;"crm1150.CRUDorig_ocor";"Manutenção Origem Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDorig_ocor"
4695;"crm1150.CRUDpais";"Manutenção País";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDpais"
4696;"crm1150.CRUDpalavra_chave";"Manutenção Palavra Chave";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDpalavra_chave"
4697;"html-crm.ticketKeyword";"Manutenção Palavra-chave";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDpalavra_chave"
4698;"crm1150.CRUDParam_prfv";"Parâmetros do Cálculo PRFV";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDParam_prfv"
4699;"crm1150.CRUDpotencd";"Manutenção Potencialidade";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDpotencd"
4700;"crm1150.CRUDPreferenciaUsua";"Filtros Pesquisa Conta";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDPreferenciaUsua"
4701;"crm1150.CRUDpriorid_ocor";"Manutenção Prioridade Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDpriorid_ocor"
4702;"crm1150.CRUDprobab_vda";"Manutenção Probabilidade Venda";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDprobab_vda"
4703;"html-crm.opportunityProbability";"Manutenção Probabilidade Venda";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDprobab_vda"
4704;"crm1150.CRUDproduto";"Manutenção Produto";"CGP";"Produtos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDproduto"
4705;"crm1150.CRUDProdut_Clien";"Manutenção dos Produtos do Cliente";"CRL";"Relacionamento";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDProdut_Clien"
4706;"crm1150.CRUDprodut_supor";"Manutenção Produto Suporte";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDprodut_supor"
4707;"crm1150.CRUDprofissao";"Manutenção Profissão";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDprofissao"
4708;"crm1150.CRUDptoFortFraco";"Manut Ponto Forte Fraco Oportunidade";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDptoFortFraco"
4709;"html-crm.opportunityStrongWeak";"Manutenção Ponto Forte / Fraco";"CRO";"Oportunidades";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDptoFortFraco"
4710;"crm1150.CRUDpublico";"Manutenção Público";"DBM";"Segmentação de Públicos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDpublico"
4711;"crm1150.CRUDramo_ativid";"Manutenção Ramo Atividade";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDramo_ativid"
4712;"crm1150.CRUDrecur";"Manutenção Recurso";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDrecur"
4713;"html-crm.ticketResource";"Manutenção Recurso";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDrecur"
4714;"crm1150.CRUDrefer";"Manutenção Referência";"CGP";"Produtos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDrefer"
4715;"crm1150.CRUDregiao";"Manutenção Area Atendimento";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDregiao"
4716;"html-crm.region";"Manutenção Área de Atendimento";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDregiao"
4717;"crm1150.CRUDrepresentante";"Manutenção Representante";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDrepresentante"
4718;"html-crm.representative";"Manutenção Representante";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDrepresentante"
4719;"crm1150.CRUDresultado";"Manutenção Resultado (FLEX)";"CCP";"Campanhas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDresultado"
4720;"crm1150.CRUDsegmtcao";"Manutenção Segmentação";"DBM";"Segmentação de Públicos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsegmtcao"
4721;"crm1150.CRUDsegmtcao_dados";"Manutenção Grupo de Informações";"DBM";"Segmentação de Públicos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsegmtcao_dados"
4722;"crm1150.CRUDsegmtcao_relacto";"Manutenção Relacionamento Segmentação";"DBM";"Segmentação de Públicos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsegmtcao_relacto"
4723;"crm1150.CRUDsegmtcao_relacto_atrib";"Manutenção relacionamentos de tabelas";"DBM";"Segmentação de Públicos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsegmtcao_relacto_atr"
4724;"crm1150.CRUDsintom";"Manutenção Sintoma";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsintom"
4725;"html-crm.ticketSymptom";"Manutenção Sintoma Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsintom"
4726;"crm1150.CRUDstatus_ocor";"Manutenção Status Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDstatus_ocor"
4727;"html-crm.ticketStatus";"Manutenção Status Ocorrência";"CSP";"Suporte";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDstatus_ocor"
4728;"crm1150.CRUDsubgrp_potenc";"Manutenção Subgrupo Potencialidade";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsubgrp_potenc"
4729;"html-crm.subgroupPotentiality";"Manutenção Subgrupo Potencialidade";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDsubgrp_potenc"
4730;"crm1150.CRUDTemplate";"Manutenção dos Templates";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDTemplate"
4731;"crm1150.CRUDtext_pessoa";"Manutenção Texto do Conta";"CGC";"Gestão de Contas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDtext_pessoa"
4732;"crm1150.CRUDTipDocto";"Manutenção Tipo de Documento";"CRA";"Administração do CRM";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDTipDocto"
4733;"crm1150.CRUDtipProdut";"Manutenção Tipo Produto";"CGP";"Produtos";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDtipProdut"
4734;"crm1150.CRUDtip_campanha";"Manutenção Tipo Campanha (FLEX)";"CCP";"Campanhas";"N";"";"";2;"Manuten‡Æo";yes;yes;"crm1150.CRUDtip_campanha"
